LEAID,STATE,NAME,GRAD_RATE_2015_16,ALL_RATE_1516,
4015450,OKLAHOMA,INDIANOLA,18,40-59,
4015480,OKLAHOMA,INOLA,114,85-89,
4015690,OKLAHOMA,JAY,132,80-84,
4015720,OKLAHOMA,JENKS,821,88,
4015840,OKLAHOMA,JONES,82,75-79,
4015990,OKLAHOMA,KANSAS,65,85-89,
4016170,OKLAHOMA,KELLYVILLE,80,85-89,
4016350,OKLAHOMA,KEOTA,26,GE80,
4016380,OKLAHOMA,KETCHUM,53,GE90,
4016410,OKLAHOMA,KEYES,7,LT50,
4016500,OKLAHOMA,KIEFER,56,GE90,
4016560,OKLAHOMA,KINGFISHER,113,GE95,
4016590,OKLAHOMA,KINGSTON,99,80-84,
4016620,OKLAHOMA,KINTA,22,GE80,
4016650,OKLAHOMA,KIOWA,24,GE80,
4016710,OKLAHOMA,KONAWA,60,80-89,
4016740,OKLAHOMA,KREMLIN-HILLSDALE,12,GE50,
4017020,OKLAHOMA,DEER CREEK-LAMONT,17,GE80,
4017190,OKLAHOMA,LATTA,54,GE90,
4017220,OKLAHOMA,LAVERNE,28,GE80,
4017250,OKLAHOMA,LAWTON,1210,66,
4017280,OKLAHOMA,LE FLORE,14,GE50,
4017370,OKLAHOMA,LEEDEY,20,GE80,
4017580,OKLAHOMA,LEXINGTON,89,90-94,
4017760,OKLAHOMA,LIBERTY,50,GE90,
4017850,OKLAHOMA,LINDSAY,81,85-89,
4017880,OKLAHOMA,LITTLE AXE,69,80-84,
4018000,OKLAHOMA,LOCUST GROVE,126,75-79,
4018090,OKLAHOMA,LONE GROVE,120,80-84,
4018270,OKLAHOMA,LONE WOLF,5,PS,
4018390,OKLAHOMA,LOOKEBA SICKLES,22,GE80,
4018630,OKLAHOMA,LUTHER,64,80-84,
4018660,OKLAHOMA,MACOMB,39,60-69,
4018700,OKLAHOMA,MADILL,126,75-79,
4018780,OKLAHOMA,MANGUM,54,GE90,
4018840,OKLAHOMA,MANNFORD,130,90-94,
4018990,OKLAHOMA,MARIETTA,80,90-94,
4019080,OKLAHOMA,MARLOW,93,85-89,
4019260,OKLAHOMA,MASON,30,GE80,
4019290,OKLAHOMA,MAUD,24,GE80,
4019380,OKLAHOMA,MAYSVILLE,24,GE80,
4019410,OKLAHOMA,MCCURTAIN,21,GE80,
4019440,OKLAHOMA,MCALESTER,232,69,
4019560,OKLAHOMA,MCLOUD,123,70-74,
4019620,OKLAHOMA,MEDFORD,18,GE80,
4019680,OKLAHOMA,MEEKER,75,85-89,
4019800,OKLAHOMA,MERRITT,35,80-89,
4019860,OKLAHOMA,MIAMI,206,70,
4019950,OKLAHOMA,MIDWEST CITY-DEL CITY,958,92,
4019980,OKLAHOMA,MILBURN,15,GE50,
4020040,OKLAHOMA,MILL CREEK,12,GE50,
4020080,OKLAHOMA,MILLWOOD,58,GE90,
4020100,OKLAHOMA,MINCO,46,GE90,
4020250,OKLAHOMA,MOORE,1681,80,
4020280,OKLAHOMA,MOORELAND,36,80-89,
4020310,OKLAHOMA,MORRIS,76,90-94,
4020340,OKLAHOMA,MORRISON,40,80-89,
4020460,OKLAHOMA,MOSS,20,GE80,
4020550,OKLAHOMA,MOUNDS,34,GE90,
4020640,OKLAHOMA,MOYERS,19,60-79,
4020880,OKLAHOMA,MULDROW,129,85-89,
4020910,OKLAHOMA,MULHALL-ORLANDO,15,GE50,
4020970,OKLAHOMA,MUSKOGEE,420,75,
4021000,OKLAHOMA,MUSTANG,740,89,
4021030,OKLAHOMA,SHARON-MUTUAL,17,GE80,
4021180,OKLAHOMA,NAVAJO,31,80-89,
4021360,OKLAHOMA,NEW LIMA,23,GE80,
4021510,OKLAHOMA,NEWCASTLE,129,90-94,
4021540,OKLAHOMA,NEWKIRK,65,85-89,
4021600,OKLAHOMA,NINNEKAH,32,GE90,
4021630,OKLAHOMA,NOBLE,215,79,
4021720,OKLAHOMA,NORMAN,1037,78,
4021780,OKLAHOMA,CHISHOLM,77,GE95,
4021930,OKLAHOMA,NOWATA,74,GE95,
4022410,OKLAHOMA,OAKS-MISSION,32,70-79,
4022560,OKLAHOMA,OILTON,20,GE80,
4022590,OKLAHOMA,OKARCHE,24,GE80,
4022620,OKLAHOMA,OKAY,34,70-79,
4022650,OKLAHOMA,OKEENE,19,GE80,
4022770,OKLAHOMA,OKLAHOMA CITY,2022,71,
4022800,OKLAHOMA,OKMULGEE,99,80-84,
4022830,OKLAHOMA,OKTAHA,58,GE90,
4022860,OKLAHOMA,OLIVE,28,GE80,
4022920,OKLAHOMA,OLUSTEE,12,GE50,
4022950,OKLAHOMA,LOMEGA,10,GE50,
4023040,OKLAHOMA,OOLOGAH-TALALA,145,85-89,
4023280,OKLAHOMA,OWASSO,728,87,
4023340,OKLAHOMA,PADEN,24,GE80,
4023370,OKLAHOMA,PANAMA,78,GE95,
4023400,OKLAHOMA,PANOLA,11,GE50,
4023430,OKLAHOMA,PAOLI,17,GE80,
4023550,OKLAHOMA,PAULS VALLEY,136,90-94,
4023580,OKLAHOMA,PAWHUSKA,77,60-64,
4023610,OKLAHOMA,PAWNEE,59,70-79,
4023800,OKLAHOMA,PERKINS-TRYON,114,80-84,
4023850,OKLAHOMA,PERRY,62,85-89,
4023970,OKLAHOMA,PIEDMONT,216,89,
4024180,OKLAHOMA,PITTSBURG,9,GE50,
4024240,OKLAHOMA,PLAINVIEW,116,85-89,
4024510,OKLAHOMA,PIONEER-PLEASANT VALE,36,GE90,
4024630,OKLAHOMA,POCOLA,75,70-74,
4024690,OKLAHOMA,PONCA CITY,327,85,
4024720,OKLAHOMA,POND CREEK-HUNTER,24,GE80,
4024840,OKLAHOMA,PORUM,30,60-79,
4024870,OKLAHOMA,POTEAU,166,85-89,
4024930,OKLAHOMA,PRAGUE,83,80-84,
4025050,OKLAHOMA,PRESTON,58,GE90,
4025170,OKLAHOMA,PRUE,20,GE80,
4025200,OKLAHOMA,PRYOR,218,75-79,
4025230,OKLAHOMA,PURCELL,104,80-84,
4025290,OKLAHOMA,PUTNAM CITY,1331,82,
4025320,OKLAHOMA,QUAPAW,46,80-89,
4025410,OKLAHOMA,QUINTON,34,70-79,
4025470,OKLAHOMA,CANEY VALLEY,46,GE90,
4025500,OKLAHOMA,RATTAN,29,GE80,
4025590,OKLAHOMA,RED OAK,25,GE80,
4025800,OKLAHOMA,REYDON,3,PS,
4025860,OKLAHOMA,RINGLING,40,70-79,
4025920,OKLAHOMA,RINGWOOD,26,GE80,
4025950,OKLAHOMA,RIPLEY,40,GE90,
4026280,OKLAHOMA,ROFF,26,GE80,
4026310,OKLAHOMA,ROLAND,117,80-84,
4026550,OKLAHOMA,RUSH SPRINGS,34,80-89,
4026610,OKLAHOMA,RYAN,28,GE80,
4026640,OKLAHOMA,SOUTH COFFEYVILLE,31,GE90,
4026730,OKLAHOMA,SALINA,89,75-79,
4026790,OKLAHOMA,SALLISAW,174,70-74,
4026880,OKLAHOMA,SAND SPRINGS,467,90,
4026910,OKLAHOMA,SAPULPA,377,82,
4026940,OKLAHOMA,SASAKWA,19,60-79,
4027000,OKLAHOMA,SAVANNA,45,80-89,
4027060,OKLAHOMA,SAYRE,49,80-89,
4027090,OKLAHOMA,SCHULTER,12,GE50,
4027240,OKLAHOMA,SEILING,29,GE80,
4027300,OKLAHOMA,SEMINOLE,136,80-84,
4027330,OKLAHOMA,SENTINEL,27,GE80,
4027390,OKLAHOMA,SEQUOYAH,105,90-94,
4027540,OKLAHOMA,SHATTUCK,25,GE80,
4027570,OKLAHOMA,SHAWNEE,367,69,
4027630,OKLAHOMA,SHIDLER,20,GE80,
4027640,OKLAHOMA,SILO,59,70-79,
4027750,OKLAHOMA,SKIATOOK,198,80-84,
4027840,OKLAHOMA,SMITHVILLE,21,GE80,
4027930,OKLAHOMA,SNYDER,40,80-89,
4027960,OKLAHOMA,SOPER,21,60-79,
4028170,OKLAHOMA,SPERRY,94,75-79,
4028200,OKLAHOMA,SPIRO,80,75-79,
4028350,OKLAHOMA,SPRINGER,10,GE50,
4028590,OKLAHOMA,STERLING,33,GE90,
4028650,OKLAHOMA,STIGLER,94,80-84,
4028680,OKLAHOMA,STILLWATER,387,88,
4028710,OKLAHOMA,STILWELL,176,80-84,
4028800,OKLAHOMA,STONEWALL,25,60-79,
4028980,OKLAHOMA,STRATFORD,48,80-89,
4029010,OKLAHOMA,STRINGTOWN,29,60-79,
4029040,OKLAHOMA,STROTHER,27,40-59,
4029070,OKLAHOMA,STROUD,70,85-89,
4029100,OKLAHOMA,STUART,27,GE80,
4029160,OKLAHOMA,SULPHUR,109,85-89,
4029310,OKLAHOMA,SWEETWATER,6,GE50,
4029380,OKLAHOMA,TAHLEQUAH,322,87,
4029400,OKLAHOMA,TALIHINA,58,60-69,
4029430,OKLAHOMA,TALOGA,5,PS,
4029610,OKLAHOMA,TECUMSEH,195,85-89,
4029640,OKLAHOMA,TEMPLE,12,GE50,
4029820,OKLAHOMA,TEXHOMA,25,GE80,
4029850,OKLAHOMA,THACKERVILLE,26,60-79,
4029886,OKLAHOMA,MOUNTAIN VIEW-GOTEBO,14,GE50,
4030030,OKLAHOMA,TIPTON,18,GE80,
4030048,OKLAHOMA,WOODLAND,31,80-89,
4030060,OKLAHOMA,TISHOMINGO,64,85-89,
4030120,OKLAHOMA,TONKAWA,66,60-64,
4030197,OKLAHOMA,PORTER CONSOLIDATED,37,80-89,
4030240,OKLAHOMA,TULSA,2164,73,
4030270,OKLAHOMA,TUPELO,24,GE80,
4030300,OKLAHOMA,TURNER,19,GE80,
4030330,OKLAHOMA,TURPIN,30,60-79,
4030360,OKLAHOMA,TUSHKA,36,GE90,
4030420,OKLAHOMA,TUTTLE,135,GE95,
4030480,OKLAHOMA,TYRONE,24,60-79,
4030600,OKLAHOMA,UNION,1204,87,
4030630,OKLAHOMA,UNION CITY,26,GE80,
4030870,OKLAHOMA,VALLIANT,86,75-79,
4030960,OKLAHOMA,VANOSS,35,GE90,
4030990,OKLAHOMA,VARNUM,16,GE80,
4031020,OKLAHOMA,VELMA-ALMA,41,GE90,
4031080,OKLAHOMA,VERDEN,23,GE80,
4031110,OKLAHOMA,VERDIGRIS,96,80-84,
4031140,OKLAHOMA,VIAN,78,85-89,
4031170,OKLAHOMA,VICI,29,GE80,
4031290,OKLAHOMA,VINITA,126,75-79,
4031350,OKLAHOMA,WAGONER,161,85-89,
4031470,OKLAHOMA,WALTERS,59,80-89,
4031500,OKLAHOMA,WANETTE,16,GE80,
4031590,OKLAHOMA,WAPANUCKA,16,GE80,
4031650,OKLAHOMA,WARNER,65,90-94,
4031710,OKLAHOMA,WASHINGTON,75,GE95,
4031770,OKLAHOMA,WATONGA,38,70-79,
4031860,OKLAHOMA,WATTS,29,60-79,
4031950,OKLAHOMA,WAUKOMIS,32,GE90,
4031980,OKLAHOMA,WAURIKA,22,GE80,
4032010,OKLAHOMA,WAYNE,50,80-89,
4032040,OKLAHOMA,WAYNOKA,19,GE80,
4032070,OKLAHOMA,WEATHERFORD,113,90-94,
4032130,OKLAHOMA,WEBBERS FALLS,21,60-79,
4032190,OKLAHOMA,WELCH,23,GE80,
4032220,OKLAHOMA,WELEETKA,33,70-79,
4032280,OKLAHOMA,WELLSTON,56,80-89,
4032370,OKLAHOMA,WESTERN HEIGHTS,250,65-69,
4032400,OKLAHOMA,WESTVILLE,88,90-94,
4032430,OKLAHOMA,WETUMKA,39,70-79,
4032460,OKLAHOMA,WEWOKA,60,50-59,
4032730,OKLAHOMA,WHITESBORO,12,GE50,
4032790,OKLAHOMA,WILBURTON,60,GE90,
4032880,OKLAHOMA,WILSON,17,40-59,
4032940,OKLAHOMA,WILSON,51,60-69,
4032970,OKLAHOMA,WISTER,34,80-89,
4033180,OKLAHOMA,WOODWARD,181,85-89,
4033210,OKLAHOMA,WRIGHT CITY,37,80-89,
4033240,OKLAHOMA,WYANDOTTE,67,85-89,
4033300,OKLAHOMA,WYNNEWOOD,40,GE90,
4033330,OKLAHOMA,WYNONA,5,PS,
4033360,OKLAHOMA,YALE,48,70-79,
4033390,OKLAHOMA,YARBROUGH,5,PS,
4033480,OKLAHOMA,YUKON,623,91,
4033601,OKLAHOMA,ROCK CREEK,26,GE80,
4033602,OKLAHOMA,FORT COBB-BROXTON,18,GE80,
4033603,OKLAHOMA,BINGER-ONEY,34,80-89,
4100003,OREGON,Falls City SD 57,18,60-79,
4100014,OREGON,Vale SD 84,66,80-84,
4100015,OREGON,Gervais SD 1,112,65-69,
4100016,OREGON,Yamhill Carlton SD 1,98,70-74,
4100019,OREGON,Harrisburg SD 7J,86,90-94,
4100020,OREGON,North Santiam SD 29J,201,73,
4100021,OREGON,South Wasco County SD 1,17,GE80,
4100023,OREGON,Hillsboro SD 1J,1686,78,
4100040,OREGON,Knappa SD 4,37,70-79,
4100043,OREGON,ODE YCEP District,190,30-34,
4100047,OREGON,Ione SD R2,13,GE50,
4100048,OREGON,North Wasco County SD 21,234,74,
4100640,OREGON,Myrtle Point SD 41,60,50-59,
4101020,OREGON,Adrian SD 61,17,GE80,
4101120,OREGON,Greater Albany Public SD 8J,731,87,
4101200,OREGON,Alsea SD 7J,16,40-59,
4101230,OREGON,Amity SD 4J,83,85-89,
4101350,OREGON,Annex SD 29,6,LT50,
4101470,OREGON,Arlington SD 3,9,LT50,
4101560,OREGON,Ashland SD 5,263,88,
4101590,OREGON,Ashwood SD 8,1,PS,
4101620,OREGON,Astoria SD 1,140,70-74,
4101660,OREGON,Athena-Weston SD 29RJ,48,80-89,
4101710,OREGON,Baker SD 5J,339,72,
4101740,OREGON,Burnt River SD 30J,5,PS,
4101800,OREGON,Bandon SD 54,65,80-84,
4101830,OREGON,Banks SD 13,84,90-94,
4101920,OREGON,Beaverton SD 48J,2902,83,
4101980,OREGON,Bend-LaPine Administrative SD 1,1401,78,
4102040,OREGON,Bethel SD 52,413,70,
4102160,OREGON,Blachly SD 90,19,60-79,
4102190,OREGON,Black Butte SD 41,3,PS,
4102310,OREGON,Brookings-Harbor SD 17C,139,70-74,
4102490,OREGON,Harney County SD 3,61,80-84,
4102580,OREGON,Butte Falls SD 91,21,60-79,
4102610,OREGON,Camas Valley SD 21J,17,60-79,
4102640,OREGON,Canby SD 86,368,88,
4102780,OREGON,Cascade SD 5,192,85-89,
4102800,OREGON,Centennial SD 28J,479,75,
4102840,OREGON,Central SD 13J,215,86,
4102910,OREGON,Central Linn SD 552,50,70-79,
4102940,OREGON,Central Point SD 6,306,77,
4103260,OREGON,Clatskanie SD 6J,57,70-79,
4103265,OREGON,Rainier SD 13,97,75-79,
4103270,OREGON,Colton SD 53,60,70-79,
4103330,OREGON,Condon SD 25J,7,GE50,
4103390,OREGON,Coquille SD 8,99,70-74,
4103420,OREGON,Corbett SD 39,95,GE95,
4103480,OREGON,Corvallis SD 509J,583,82,
4103540,OREGON,Cove SD 15,23,GE80,
4103630,OREGON,Harney County Union High SD 1J,14,GE50,
4103660,OREGON,Coos Bay SD 9,273,62,
4103690,OREGON,Creswell SD 40,90,75-79,
4103720,OREGON,Crook County SD,251,68,
4103780,OREGON,Crow-Applegate-Lorane SD 66,28,GE80,
4103840,OREGON,Culver SD 4,50,70-79,
4103860,OREGON,Dallas SD 2,279,75,
4103940,OREGON,David Douglas SD 40,773,76,
4103960,OREGON,Douglas County SD 15,22,60-79,
4103990,OREGON,Dayton SD 8,79,90-94,
4104020,OREGON,Dayville SD 16J,6,GE50,
4104350,OREGON,North Douglas SD 22,16,GE80,
4104410,OREGON,Dufur SD 29,19,GE80,
4104500,OREGON,Eagle Point SD 9,355,65,
4104530,OREGON,Echo SD 5,26,GE80,
4104590,OREGON,Elgin SD 23,30,60-79,
4104620,OREGON,Elkton SD 34,118,25-29,
4104700,OREGON,Estacada SD 108,667,44,
4104740,OREGON,Eugene SD 4J,1353,75,
4104950,OREGON,Fern Ridge SD 28J,159,50-54,
4105080,OREGON,Enterprise SD 21,27,GE80,
4105100,OREGON,Siuslaw SD 97J,101,70-74,
4105160,OREGON,Forest Grove SD 15,472,77,
4105250,OREGON,Fossil SD 21J,9,GE50,
4105310,OREGON,Frenchglen SD 16,17,21-39,
4105430,OREGON,Gaston SD 511J,57,50-59,
4105610,OREGON,Gladstone SD 115,183,80-84,
4105640,OREGON,Glendale SD 77,33,60-69,
4105670,OREGON,Glide SD 12,52,80-89,
4105760,OREGON,Central Curry SD 1,45,70-79,
4105910,OREGON,Grants Pass SD 7,471,72,
4106000,OREGON,Gresham-Barlow SD 10J,1054,74,
4106120,OREGON,Harper SD 66,10,GE50,
4106270,OREGON,Helix SD 1,10,GE50,
4106300,OREGON,Hermiston SD 8,373,66,
4106510,OREGON,Hood River County SD,348,81,
4106600,OREGON,Huntington SD 16J,5,PS,
4106630,OREGON,Imbler SD 11,27,GE80,
4106710,OREGON,Jefferson SD 14J,71,90-94,
4106740,OREGON,Jefferson County SD 509J,209,60,
4106750,OREGON,Jewell SD 8,12,GE50,
4106780,OREGON,John Day SD 3,40,GE90,
4106820,OREGON,Jordan Valley SD 3,6,GE50,
4106870,OREGON,Joseph SD 6,14,GE50,
4106900,OREGON,Three Rivers/Josephine County SD,434,68,
4106930,OREGON,Junction City SD 69,173,80-84,
4107020,OREGON,Klamath County SD,470,76,
4107080,OREGON,Klamath Falls City Schools,283,61,
4107200,OREGON,La Grande SD 1,137,80-84,
4107230,OREGON,Lake Oswego SD 7J,648,92,
4107280,OREGON,Lake County SD 7,61,85-89,
4107380,OREGON,Lebanon Community SD 9,353,71,
4107500,OREGON,Lincoln County SD,405,74,
4107530,OREGON,Long Creek SD 17,1,PS,
4107590,OREGON,Lowell SD 71,17,GE80,
4107710,OREGON,Mapleton SD 32,9,GE50,
4107740,OREGON,Marcola SD 79J,22,GE80,
4107980,OREGON,McKenzie SD 68,19,60-79,
4108010,OREGON,McMinnville SD 40,517,87,
4108040,OREGON,Medford SD 549C,998,77,
4108100,OREGON,Santiam Canyon SD 129J,578,63,
4108160,OREGON,Milton-Freewater Unified SD 7,140,70-74,
4108280,OREGON,Mitchell SD 55,192,44118,
4108310,OREGON,Molalla River SD 35,204,73,
4108430,OREGON,Monroe SD 1J,31,80-89,
4108460,OREGON,Monument SD 8,8,GE50,
4108520,OREGON,Morrow SD 1,148,85-89,
4108550,OREGON,Mt Angel SD 91,45,GE90,
4108650,OREGON,Neah-Kah-Nie SD 56,58,GE90,
4108700,OREGON,Nestucca Valley SD 101J,43,80-89,
4108720,OREGON,Newberg SD 29J,382,79,
4108820,OREGON,North Bend SD 13,411,48,
4108830,OREGON,North Clackamas SD 12,1534,80,
4108880,OREGON,North Marion SD 15,168,75-79,
4108940,OREGON,North Powder SD 8J,14,GE50,
4109000,OREGON,Nyssa SD 26,82,85-89,
4109120,OREGON,Oakland SD 1,45,GE90,
4109150,OREGON,Oakridge SD 76,39,50-59,
4109270,OREGON,Ontario SD 8C,158,80-84,
4109330,OREGON,Oregon City SD 62,701,86,
4109430,OREGON,Paisley SD 11,15,GE50,
4109480,OREGON,Parkrose SD 3,236,75,
4109510,OREGON,Pendleton SD 16,280,84,
4109530,OREGON,Perrydale SD 21,28,GE80,
4109600,OREGON,Philomath SD 17J,114,85-89,
4109630,OREGON,Phoenix-Talent SD 4,210,68,
4109660,OREGON,Pilot Rock SD 2,30,GE80,
4109720,OREGON,Pine Eagle SD 61,15,GE50,
4109750,OREGON,Pinehurst SD 94,2,PS,
4109870,OREGON,Pleasant Hill SD 1,84,85-89,
4109960,OREGON,Plush SD 18,1,PS,
4110020,OREGON,Port Orford-Langlois SD 2CJ,20,GE80,
4110040,OREGON,Portland SD 1J,3166,75,
4110080,OREGON,Powers SD 31,10,GE50,
4110110,OREGON,Prairie City SD 4,9,GE50,
4110200,OREGON,Prospect SD 59,21,60-79,
4110350,OREGON,Redmond SD 2J,671,79,
4110410,OREGON,Reedsport SD 105,64,50-54,
4110520,OREGON,Reynolds SD 7,794,59,
4110530,OREGON,Riddle SD 70,34,70-79,
4110560,OREGON,Riverdale SD 51J,65,90-94,
4110680,OREGON,Rogue River SD 35,74,70-74,
4110710,OREGON,Douglas County SD 4,540,66,
4110820,OREGON,Salem-Keizer SD 24J,2976,72,
4110890,OREGON,Oregon Trail SD 46,387,69,
4110980,OREGON,Scappoose SD 1J,172,90-94,
4111040,OREGON,Scio SD 95,74,GE95,
4111100,OREGON,Seaside SD 10,122,70-74,
4111220,OREGON,Sheridan SD 48J,118,60-64,
4111250,OREGON,Sherman County SD,20,GE80,
4111290,OREGON,Sherwood SD 88J,384,90,
4111400,OREGON,North Lake SD 14,21,GE80,
4111450,OREGON,Silver Falls SD 4J,305,89,
4111490,OREGON,Sisters SD 6,125,85-89,
4111580,OREGON,South Lane SD 45J3,270,73,
4111610,OREGON,South Umpqua SD 19,105,75-79,
4111640,OREGON,Spray SD 1,9,LT50,
4111670,OREGON,Springfield SD 19,880,64,
4111720,OREGON,St Helens SD 502,242,71,
4111760,OREGON,St Paul SD 45,28,GE80,
4111790,OREGON,Stanfield SD 61,34,80-89,
4111940,OREGON,Sutherlin SD 130,115,65-69,
4111970,OREGON,Sweet Home SD 55,219,72,
4112240,OREGON,Tigard-Tualatin SD 23J,1028,84,
4112320,OREGON,Tillamook SD 9,177,75-79,
4112540,OREGON,Ukiah SD 80R,2,PS,
4112600,OREGON,Umatilla SD 6R,108,70-74,
4112690,OREGON,Union SD 5,35,GE90,
4112930,OREGON,Vernonia SD 47J,46,80-89,
4112990,OREGON,Wallowa SD 12,15,GE50,
4113080,OREGON,Warrenton-Hammond SD 30,66,70-74,
4113170,OREGON,West Linn-Wilsonville SD 3J,744,93,
4113350,OREGON,Willamina SD 30J,64,60-64,
4113490,OREGON,Winston-Dillard SD 116,127,70-74,
4113530,OREGON,Woodburn SD 103,346,84,
4113650,OREGON,Yoncalla SD 32,28,60-79,
4200011,PENNSYLVANIA,Keystone Education Center CS,56,60-69,
4200013,PENNSYLVANIA,Community Academy of Philadelphia CS,139,85-89,
4200015,PENNSYLVANIA,World Communications CS,95,LE5,
4200016,PENNSYLVANIA,Youth Build Phila CS,28,LE20,
4200018,PENNSYLVANIA,Urban Pathways 6-12 CS,37,GE90,
4200021,PENNSYLVANIA,Dr Robert Ketterer CS Inc.,13,GE50,
4200026,PENNSYLVANIA,La Academia Partnership Charter School,29,GE80,
4200028,PENNSYLVANIA,Susq-Cyber CS,57,30-39,
4200036,PENNSYLVANIA,Preparatory CS of Mathematics Science Tech and Careers,149,GE95,
4200038,PENNSYLVANIA,Imhotep Institute CHS,161,80-84,
4200040,PENNSYLVANIA,Multi-Cultural Academy CS,49,GE90,
4200048,PENNSYLVANIA,Crispus Attucks Youthbuild CS,57,20-29,
4200050,PENNSYLVANIA,Collegium CS,64,GE95,
4200051,PENNSYLVANIA,MAST Community Charter School,103,GE95,
4200053,PENNSYLVANIA,Charter High School for Architecture and Design,145,85-89,
4200056,PENNSYLVANIA,Math Civics and Sciences CS,78,GE95,
4200060,PENNSYLVANIA,Freire CS,71,80-84,
4200061,PENNSYLVANIA,Philadelphia Academy CS,111,GE95,
4200062,PENNSYLVANIA,Mastery CS - Hardy Williams,84,90-94,
4200063,PENNSYLVANIA,Sugar Valley Rural CS,24,60-79,
4200064,PENNSYLVANIA,Spectrum CS,1,PS,
4200067,PENNSYLVANIA,Renaissance Academy CS,62,GE95,
4200068,PENNSYLVANIA,Roberto Clemente CS,31,GE90,
4200071,PENNSYLVANIA,Pennsylvania Cyber CS,1929,55,
4200075,PENNSYLVANIA,New Foundations CS,153,GE95,
4200076,PENNSYLVANIA,Esperanza Academy Charter School,177,90-94,
4200077,PENNSYLVANIA,Franklin Towne CHS,273,GE99,
4200078,PENNSYLVANIA,Delaware Valley CHS,186,75-79,
4200079,PENNSYLVANIA,Mariana Bracetti Academy CS,120,GE95,
4200084,PENNSYLVANIA,Mastery CHS - Lenfest Campus,71,90-94,
4200088,PENNSYLVANIA,Pennsylvania Virtual CS,210,81,
4200091,PENNSYLVANIA,21st Century Cyber CS,171,65-69,
4200094,PENNSYLVANIA,City CHS,133,90-94,
4200095,PENNSYLVANIA,Central PA Digital Learning Foundation CS,31,20-29,
4200098,PENNSYLVANIA,Lehigh Valley Academy Regional CS,57,GE90,
4200099,PENNSYLVANIA,Lehigh Valley Charter High School for the Arts,112,GE95,
4200100,PENNSYLVANIA,Center for Student Learning CS at Pennsbury,33,60-69,
4200101,PENNSYLVANIA,Avon Grove CS,66,GE95,
4200107,PENNSYLVANIA,Philadelphia Electrical & Tech CHS,142,GE95,
